日期	台積電收盤價_新台幣元	台積電成交量_千股	聯電收盤價_新台幣元	聯電成交量_千股
2015/2/25	139.44	48326	14.16	88365
2015/2/26	135.83	58406	14.12	67714
2015/3/2	134.48	41706	13.99	60350
2015/3/3	135.83	29205	13.99	47908
2015/3/4	135.83	32781	13.9	50862
2015/3/5	135.38	29851	13.81	51219
2015/3/6	134.48	33211	13.81	55362
2015/3/9	131.32	67545	13.86	59064
2015/3/10	129.96	46859	13.86	61473
2015/3/11	131.77	51828	13.81	56752
2015/3/12	133.57	32364	13.94	43986
2015/3/13	134.48	46407	13.86	22191
2015/3/16	131.77	37462	13.81	29764
2015/3/17	134.48	55770	13.81	26301
2015/3/18	138.54	71220	13.9	51303
2015/3/19	138.99	43512	13.99	46629
2015/3/20	138.99	38594	13.81	38546
2015/3/23	138.54	26369	13.9	30135
2015/3/24	136.73	38207	13.86	28134
2015/3/25	136.28	50140	13.77	30326
2015/3/26	131.32	162835	13.46	77016
2015/3/27	128.61	112919	13.41	59569
2015/3/30	128.61	64898	13.5	35544
2015/3/31	131.32	56918	13.68	43396
2015/4/1	129.96	39056	13.46	23081
2015/4/2	132.67	52174	13.68	32937
2015/4/7	131.77	34901	13.94	44161
2015/4/8	129.06	49474	13.81	34483
2015/4/9	129.06	47243	13.59	42432
2015/4/10	132.67	33908	13.46	37585
2015/4/13	132.67	26427	13.46	50604
2015/4/14	129.96	41702	13.33	50596
2015/4/15	129.06	71626	12.84	117183
2015/4/16	132.67	55563	12.97	50543
2015/4/17	128.61	79007	12.62	67361
2015/4/20	129.06	43593	12.36	86233
2015/4/21	128.61	40892	12.4	51863
2015/4/22	129.51	40631	12.44	45490
2015/4/23	132.67	47851	12.88	78698
2015/4/24	137.63	135458	12.93	101452
2015/4/27	136.73	58112	13.15	79005
2015/4/28	136.73	43295	13.11	46175
2015/4/29	134.02	37440	12.93	44213
2015/4/30	132.67	48982	12.88	78488
2015/5/4	133.12	30868	12.62	54158
2015/5/5	132.67	27789	12.62	33905
2015/5/6	133.12	18824	12.66	28568
2015/5/7	132.22	21908	12.4	61661
2015/5/8	132.22	20035	12.22	60537
2015/5/11	134.02	20402	12.36	57175
2015/5/12	133.12	24956	12.13	149274
2015/5/13	133.57	19437	12.31	63740
2015/5/14	131.77	39888	12.13	52111
2015/5/15	132.22	24831	12.13	32507
2015/5/18	132.22	26212	12	34008
2015/5/19	132.22	26321	12.31	53316
2015/5/20	132.22	26984	12.27	32392
2015/5/21	131.32	41286	12.18	34256
2015/5/22	131.32	22103	12.27	37428
2015/5/25	133.12	16323	12.18	17940
2015/5/26	132.22	16069	12.27	20221
2015/5/27	130.87	24257	12.31	22913
2015/5/28	132.67	36704	12.44	42520
2015/5/29	131.77	61983	12.27	47003
2015/6/1	130.87	31646	12.13	45654
2015/6/2	129.96	33433	12.09	50359
2015/6/3	129.06	30174	12.18	34671
2015/6/4	127.26	62313	11.87	67962
2015/6/5	126.35	42846	11.78	46354
2015/6/8	125	45637	11.65	53361
2015/6/9	125.45	31663	11.52	63214
2015/6/10	125.9	37243	11.69	63506
2015/6/11	129.51	46455	11.56	42714
2015/6/12	130.41	35243	11.56	29999
2015/6/15	129.06	23775	11.65	34810
2015/6/16	128.16	28696	11.47	30732
2015/6/17	128.61	31675	11.43	35422
2015/6/18	128.16	28627	11.47	32766
2015/6/22	128.16	29598	11.6	50929
2015/6/23	130.41	37809	11.74	39622
2015/6/24	130.87	21134	11.69	24119
2015/6/25	132.22	45571	11.96	59134
2015/6/26	131.77	34170	11.69	48728
2015/6/29	128.97	53096	11.34	66205
2015/6/30	130.84	45375	11.52	52214
2015/7/1	131.3	33330	11.69	38562
2015/7/2	131.77	24309	11.6	43922
2015/7/3	132.7	17091	11.74	25399
2015/7/6	130.84	20683	11.52	39231
2015/7/7	130.84	26545	11.38	51268
2015/7/8	128.51	52066	10.94	102642
2015/7/9	127.11	53784	10.99	57784
2015/7/13	128.97	35404	11.08	100128
2015/7/14	128.97	27574	11.21	56661
2015/7/15	128.97	23485	11.26	54716
2015/7/16	127.11	37250	11.26	28888
2015/7/17	130.37	55848	11.08	72978
2015/7/20	129.44	27906	11.03	49382
2015/7/21	130.84	21857	11.12	50251
2015/7/22	129.44	27408	10.61	126055
2015/7/23	126.65	38176	10.29	86693
2015/7/24	127.58	39062	10.43	38064
2015/7/27	124.78	45080	10.24	41483
2015/7/28	124.78	35777	10.06	77569
2015/7/29	126.18	30500	9.92	48726
2015/7/30	128.97	37085	10.48	83112
2015/7/31	129.91	40479	10.38	55173
2015/8/3	125.25	33815	10.34	58428
2015/8/4	127.11	27514	10.29	55688
2015/8/5	124.78	28577	10.38	39007
2015/8/6	124.78	39658	10.38	40342
2015/8/7	123.85	30591	10.34	37234
2015/8/10	120.13	65582	10.34	35431
2015/8/11	121.52	65988	10.34	41626
2015/8/12	119.66	45838	10.38	39506
2015/8/13	119.2	43697	10.34	37414
2015/8/14	117.33	40366	10.34	26082
2015/8/17	115.47	38956	10.24	19377
2015/8/18	117.33	41823	10.29	25374
2015/8/19	116.4	47213	10.06	71130
2015/8/20	117.33	38767	10.01	32063
2015/8/21	112.68	67341	9.6	71699
2015/8/24	107.09	118882	9.28	86095
2015/8/25	115.01	99479	9.64	58326
2015/8/26	114.07	65899	9.6	45277
2015/8/27	115.47	53549	9.74	37225
2015/8/28	116.4	41879	9.97	40703
2015/8/31	120.13	57088	9.92	50032
2015/9/1	115.47	42394	9.92	36579
2015/9/2	116.87	37232	9.97	27751
2015/9/3	118.27	24054	10.48	66696
2015/9/4	116.4	23047	10.2	36470
2015/9/7	114.07	26152	10.15	28819
2015/9/8	114.54	15112	10.24	20028
2015/9/9	120.13	53969	10.52	72389
2015/9/10	116.4	34029	10.61	45010
2015/9/11	118.73	24548	10.61	24281
2015/9/14	118.73	25582	10.61	26126
2015/9/15	117.33	22223	10.57	26565
2015/9/16	120.59	44137	10.52	29432
2015/9/17	121.99	52529	10.66	41811
2015/9/18	122.46	32590	10.71	30325
2015/9/21	120.59	35271	10.34	33232
2015/9/22	120.13	18378	10.43	33478
2015/9/23	115.94	35523	10.11	44213
2015/9/24	118.27	44708	9.97	37776
2015/9/25	118.27	24688	10.11	31428
2015/9/30	121.06	76377	9.97	63361
2015/10/1	124.32	53400	10.06	37873
2015/10/2	122.92	25252	10.11	22565
2015/10/5	123.39	30895	10.29	28750
2015/10/6	123.85	49925	10.38	26158
2015/10/7	125.72	32541	10.43	30544
2015/10/8	126.65	32054	10.38	20222
2015/10/12	128.97	51617	10.52	47287
2015/10/13	128.04	37227	10.57	24773
2015/10/14	127.11	65521	10.98	123898
2015/10/15	130.37	73316	11.35	107628
2015/10/16	128.04	37189	11.21	65908
2015/10/19	128.51	26173	11.4	40911
2015/10/20	129.44	28795	11.31	35820
2015/10/21	128.97	20006	11.12	29263
2015/10/22	128.04	15168	11.21	20155
2015/10/23	130.37	35666	11.4	48582
2015/10/26	130.37	24412	11.49	29510
2015/10/27	129.44	26557	11.54	20301
2015/10/28	128.51	22557	11.17	34470
2015/10/29	127.11	20463	10.98	53952
2015/10/30	127.11	28293	10.98	23307
2015/11/2	128.04	22789	11.12	26530
2015/11/3	129.91	36442	11.35	36582
2015/11/4	134.56	75685	11.44	73770
2015/11/5	132.7	37827	11.63	50267
2015/11/6	130.37	51889	11.44	37566
2015/11/9	132.23	24863	11.21	30381
2015/11/10	129.91	23336	11.12	37683
2015/11/11	128.04	29463	11.08	29651
2015/11/12	128.97	16485	11.03	20336
2015/11/13	126.65	22956	10.98	23937
2015/11/16	125.72	32132	10.66	56784
2015/11/17	128.97	28224	11.26	54411
2015/11/18	127.58	29455	11.17	30695
2015/11/19	130.84	28723	11.31	38000
2015/11/20	131.3	21649	11.4	52737
2015/11/23	131.3	20543	11.44	29083
2015/11/24	129.91	23245	11.03	30847
2015/11/25	131.3	34540	11.17	19050
2015/11/26	132.7	32927	11.26	24427
2015/11/27	129.44	26742	11.12	11380
2015/11/30	129.44	110350	10.94	64168
2015/12/1	132.7	48931	11.26	22344
2015/12/2	132.7	31767	11.12	29551
2015/12/3	132.7	28204	11.31	38699
2015/12/4	130.84	31780	11.12	22296
2015/12/7	133.63	41097	11.17	26879
2015/12/8	132.7	34037	11.03	25908
2015/12/9	130.84	30640	10.71	44402
2015/12/10	131.3	41487	10.66	55043
2015/12/11	129.91	32030	10.8	43207
2015/12/14	129.44	37666	10.8	20931
2015/12/15	128.51	27973	10.71	18566
2015/12/16	133.63	58669	10.89	25532
2015/12/17	135.03	34710	11.21	43690
2015/12/18	132.23	41615	11.08	41032
2015/12/21	131.77	26939	11.49	84011
2015/12/22	132.23	17209	11.4	23495
2015/12/23	131.77	18152	11.49	26385
2015/12/24	132.23	13495	11.35	14485
2015/12/25	133.16	6168	11.44	7344
2015/12/28	133.63	10831	11.35	10496
2015/12/29	132.23	12968	11.21	16761
2015/12/30	132.7	14713	11.17	11862
2015/12/31	133.16	18677	11.17	13959
2016/1/4	129.91	43800	10.89	44642
2016/1/5	128.51	46502	10.84	37725
2016/1/6	126.18	53873	10.84	25394
2016/1/7	123.85	63475	10.57	57790
2016/1/8	124.78	52641	10.52	42956
2016/1/11	123.85	48536	10.2	41438
2016/1/12	123.85	35133	10.24	22816
2016/1/13	124.32	50237	10.2	35275
2016/1/14	122.46	39498	10.29	31979
2016/1/15	127.58	79648	10.38	36397
2016/1/18	127.58	37008	10.29	23425
2016/1/19	128.51	24995	10.29	12942
2016/1/20	125.25	44423	10.24	27609
2016/1/21	125.72	31957	10.24	17723
2016/1/22	128.97	33926	10.38	14734
2016/1/25	129.91	27213	10.57	22302
2016/1/26	128.04	24102	10.8	43563
2016/1/27	129.91	24547	10.8	22755
2016/1/28	130.37	37913	11.77	205155
2016/1/29	133.16	57557	11.86	89587
2016/1/30	132.23	11865	11.77	17613
2016/2/1	134.1	43828	11.91	41304
2016/2/2	132.7	25400	12.09	70066
2016/2/3	135.96	71652	11.91	30282
2016/2/15	135.03	77064	12.18	69373
2016/2/16	137.36	56361	12.14	28936
2016/2/17	137.82	38486	12.23	36743
2016/2/18	140.61	61877	12.37	63552
2016/2/19	140.61	37444	12.18	25996
2016/2/22	140.61	29751	12.18	24168
2016/2/23	139.22	22500	12.18	27948
2016/2/24	137.82	22082	12.18	26021
2016/2/25	140.15	25233	12.23	26704
2016/2/26	138.75	46425	12.32	50549
2016/3/1	141.55	44046	12.37	31294
2016/3/2	142.48	36101	12.32	27153
2016/3/3	143.41	28867	12.41	30567
2016/3/4	142.01	37794	12.37	30905
2016/3/7	141.55	24052	12.37	29719
2016/3/8	141.55	40643	12.18	38388
2016/3/9	142.48	24634	11.91	29306
2016/3/10	143.87	31343	12.14	51489
2016/3/11	144.34	31297	12.23	28372
2016/3/14	145.27	32987	12.37	29655
2016/3/15	143.87	29437	12.23	28124
2016/3/16	145.27	31126	12.23	15550
2016/3/17	147.6	52228	12.27	31027
2016/3/18	148.53	57866	12.27	46190
2016/3/21	149	27687	12.32	13206
2016/3/22	147.6	29303	12.27	22854
2016/3/23	148.53	29439	12.18	13796
2016/3/24	147.6	25198	12.23	24113
2016/3/25	147.13	10970	12.09	8084
2016/3/28	148.06	15857	12.09	15699
2016/3/29	148.06	19152	11.91	16811
2016/3/30	150.39	46113	12.23	41341
2016/3/31	150.86	54094	12.27	41615
2016/4/1	147.6	34544	12.14	23276
2016/4/6	142.94	63133	11.77	33869
2016/4/7	143.87	35933	11.63	51115
2016/4/8	146.67	42324	11.77	50652
2016/4/11	147.6	23189	11.63	30621
2016/4/12	147.6	14877	11.91	38186
2016/4/13	150.39	40333	11.91	33634
2016/4/14	150.39	31377	11.86	36915
2016/4/15	148.53	50339	11.86	33087
2016/4/18	147.13	20876	11.91	46407
2016/4/19	146.67	27622	11.68	24863
2016/4/20	143.41	43418	11.63	30777
2016/4/21	146.2	30419	11.58	21954
2016/4/22	145.74	29237	11.72	26274
2016/4/25	146.67	14669	11.72	10877
2016/4/26	147.13	18539	11.72	27758
2016/4/27	145.74	36967	11.58	30163
2016/4/28	142.48	49282	11.08	101651
2016/4/29	139.68	75959	11.08	36442
2016/5/3	137.36	68909	10.75	39129
2016/5/4	136.89	55586	10.57	60940
2016/5/5	137.36	40687	10.43	48217
2016/5/6	137.82	39401	10.43	41375
2016/5/9	137.36	39783	10.38	21307
2016/5/10	136.89	39210	10.38	23385
2016/5/11	136.89	45610	10.38	39491
2016/5/12	135.96	24008	10.52	38675
2016/5/13	134.1	60713	10.43	38105
2016/5/16	134.56	32239	10.57	25451
2016/5/17	136.89	32716	10.66	36772
2016/5/18	136.89	31106	10.66	28008
2016/5/19	136.89	35192	10.61	33075
2016/5/20	138.29	38046	10.66	27719
2016/5/23	143.41	50174	10.89	37639
2016/5/24	140.61	25677	10.89	23921
2016/5/25	143.87	35410	11.08	55060
2016/5/26	144.34	18822	11.17	30516
2016/5/27	145.74	26617	11.21	21362
2016/5/30	146.2	38311	11.26	23966
2016/5/31	145.74	70177	11.26	44053
2016/6/1	148.06	27743	11.31	28601
2016/6/2	148.06	21999	11.31	29264
2016/6/3	149.46	32020	11.44	23315
2016/6/4	149	2631	11.4	6095
2016/6/6	149.93	28898	11.44	20017
2016/6/7	150.86	47573	11.49	28009
2016/6/8	154.12	45587	11.44	42234
2016/6/13	150.86	54689	11.26	46820
2016/6/14	150.86	27823	11.17	25940
2016/6/15	151.79	29328	11.31	19786
2016/6/16	149.46	36957	11.08	27551
2016/6/17	151.79	31326	11.21	35633
2016/6/20	151.79	24949	11.49	31788
2016/6/21	154.12	28042	11.31	29126
2016/6/22	154.58	30409	11.49	27867
2016/6/23	152.72	22592	11.58	38214
2016/6/24	148.06	86994	11.08	69696
2016/6/27	150.48	43401	11.49	40233
2016/6/28	151.94	39095	11.35	32104
2016/6/29	153.87	32131	11.58	24539
2016/6/30	157.26	42854	11.63	16744
2016/7/1	160.65	36577	11.58	20915
2016/7/4	160.65	25968	11.68	18420
2016/7/5	158.71	16422	11.63	11136
2016/7/6	156.29	35100	11.4	32563
2016/7/7	159.19	24442	11.44	64390
2016/7/11	164.52	53434	11.95	151252
2016/7/12	165.48	42128	12.01	93175
2016/7/13	163.06	51719	12.06	45069
2016/7/14	163.55	36131	12.06	18987
2016/7/15	164.03	41822	11.92	28714
2016/7/18	164.03	24774	12.06	23007
2016/7/19	165	43707	12.01	32520
2016/7/20	164.52	39076	11.92	32052
2016/7/21	166.45	35220	12.06	29424
2016/7/22	165.48	29804	11.87	25533
2016/7/25	165.97	27180	11.87	21327
2016/7/26	167.42	32736	11.97	24305
2016/7/27	169.35	36108	12.11	54761
2016/7/28	170.81	31138	11.68	130639
2016/7/29	166.94	30008	11.48	46087
2016/8/1	171.29	34703	11.48	25816
2016/8/2	170.32	15366	11.53	18170
2016/8/3	166.94	21652	11.39	30930
2016/8/4	168.87	14292	11.48	12729
2016/8/5	171.29	25803	11.48	19739
2016/8/8	172.26	16241	11.48	23076
2016/8/9	172.74	16443	11.53	23575
2016/8/10	173.71	19307	11.48	16673
2016/8/11	170.81	28216	11.53	18720
2016/8/12	171.77	23986	11.58	11579
2016/8/15	173.23	13660	11.44	16151
2016/8/16	169.84	34284	11.34	35671
2016/8/17	171.29	24169	11.34	21041
2016/8/18	170.32	27899	11.24	14296
2016/8/19	168.87	23496	11.15	23669
2016/8/22	167.42	21822	11	25356
2016/8/23	168.39	21467	11.05	21224
2016/8/24	167.9	12532	11.05	15527
2016/8/25	171.29	23973	11.44	56398
2016/8/26	171.29	15804	11.39	27154
2016/8/29	170.81	16967	11.19	28011
2016/8/30	168.87	19752	11.19	21095
2016/8/31	170.32	42461	11.1	32554
2016/9/1	167.9	26101	11.1	25835
2016/9/2	168.87	19489	11.19	19335
2016/9/5	170.81	27982	11.24	11897
2016/9/6	173.23	29646	11.34	17052
2016/9/7	178.06	50851	11.44	30041
2016/9/8	177.1	30307	11.34	15831
2016/9/9	173.71	30635	11.24	14219
2016/9/10	172.26	15470	11.15	9547
2016/9/12	169.35	42751	11.15	26712
2016/9/13	169.35	38438	11.1	24414
2016/9/14	167.9	52966	11	24412
2016/9/19	176.61	57296	11.15	38459
2016/9/20	177.1	23647	11.15	23350
2016/9/21	178.06	26261	11.39	38043
2016/9/22	179.52	21213	11.34	26284
2016/9/23	181.45	23141	11.34	17800
2016/9/26	177.1	25218	11.19	13589
2016/9/29	179.52	57778	11.24	29375
2016/9/30	176.61	45163	11.15	26443
2016/10/3	180	18987	11.19	10253
2016/10/4	180.97	17139	11.19	13675
2016/10/5	180	19144	11.19	14220
2016/10/6	181.45	15715	11.19	12184
2016/10/7	181.94	15870	11.1	9149
2016/10/11	181.45	31107	11.24	37427
2016/10/12	183.39	24592	11.15	23419
2016/10/13	182.42	40728	11.1	29280
2016/10/14	181.94	34340	11.24	29111
2016/10/17	180.48	37878	11.15	12931
2016/10/18	180.97	40651	11.24	14198
2016/10/19	183.39	38143	11.29	17853
2016/10/20	184.35	15736	11.24	11772
2016/10/21	182.42	22316	11.29	14109
2016/10/24	184.84	14381	11.24	12059
2016/10/25	186.77	19145	11.29	17768
2016/10/26	185.32	24885	11.15	25010
2016/10/27	182.42	26883	11.1	25679
2016/10/28	183.39	33106	11.29	29434
2016/10/31	182.42	25830	11.34	29446
2016/11/1	183.39	15128	11.34	14241
2016/11/2	180	16529	11.29	14517
2016/11/3	178.55	25531	11.19	12008
2016/11/4	178.55	15107	11.19	9142
2016/11/7	182.9	21430	11.24	10903
2016/11/8	182.42	15954	11.29	11672
2016/11/9	176.13	55579	11.1	34093
2016/11/10	179.52	38869	11.19	22450
2016/11/11	175.65	67636	10.95	49255
2016/11/14	174.68	48032	10.9	26733
2016/11/15	174.19	33528	10.9	16941
2016/11/16	174.19	35293	10.9	19914
2016/11/17	175.65	23256	10.95	18716
2016/11/18	175.16	23731	10.9	22094
2016/11/21	175.16	15622	11	19337
2016/11/22	178.06	31348	11	18335
2016/11/23	179.52	23068	11.05	7948
2016/11/24	177.1	19098	10.95	8463
2016/11/25	176.13	10226	10.95	6402
2016/11/28	178.06	22360	10.95	12463
2016/11/29	176.13	26894	10.95	15726
2016/11/30	177.1	54053	10.86	81583
2016/12/1	177.1	13923	10.95	21837
2016/12/2	172.26	53946	10.9	17443
2016/12/5	173.23	32249	10.81	17384
2016/12/6	176.13	27728	11	18368
2016/12/7	175.65	14529	10.95	10922
2016/12/8	179.52	27276	11	25528
2016/12/9	180	24890	10.95	16806
2016/12/12	179.03	18817	10.9	12028
2016/12/13	180	23692	10.9	27743
2016/12/14	181.45	16768	10.81	26752
2016/12/15	180.97	24244	10.9	17368
2016/12/16	179.03	36266	10.9	16320
2016/12/19	176.61	20553	10.9	9135
2016/12/20	176.61	24243	10.9	17830
2016/12/21	174.19	32234	10.9	17516
2016/12/22	173.23	26509	10.9	14071
2016/12/23	172.74	24376	10.9	18976
2016/12/26	173.71	5694	10.9	6978
2016/12/27	174.19	8276	10.9	6275
2016/12/28	176.13	21441	10.95	10043
2016/12/29	174.19	30211	10.9	13316
2016/12/30	175.65	36748	11	13585
2017/1/3	177.1	23550	11	10177
2017/1/4	177.1	24482	10.95	11119
2017/1/5	177.58	21373	11	20844
2017/1/6	178.06	23120	11.19	37951
2017/1/9	178.06	18583	11.19	30051
2017/1/10	178.06	20691	11.24	19440
2017/1/11	176.13	29747	11.24	13494
2017/1/12	178.55	48599	11.39	27694
2017/1/13	175.65	53089	11.39	22218
2017/1/16	173.71	30878	11.24	9080
2017/1/17	175.16	13207	11.24	9470
2017/1/18	175.16	23810	11.24	15844
2017/1/19	174.68	25935	11.19	14998
2017/1/20	175.16	42317	11.19	13888
2017/1/23	179.03	58299	11.15	23688
2017/1/24	179.52	72014	10.95	45636
2017/2/2	178.55	153703	10.9	50885
2017/2/3	178.55	30387	11	32233
2017/2/6	178.55	29702	11.05	30150
2017/2/7	178.55	23981	11.1	30242
2017/2/8	177.58	45607	11.05	27217
2017/2/9	178.06	23419	11.1	22546
2017/2/10	179.52	49257	11.19	31536
2017/2/13	181.45	26155	11.29	22519
2017/2/14	181.45	46716	11.29	20660
2017/2/15	182.9	39928	11.34	29867
2017/2/16	182.9	28371	11.39	43941
2017/2/17	183.39	20407	11.34	14992
2017/2/18	183.39	3517	11.34	5656
2017/2/20	183.87	13280	11.34	11660
2017/2/21	183.87	31987	11.34	9529
2017/2/22	182.42	26144	11.15	32022
2017/2/23	182.42	36095	11.34	22240
2017/2/24	182.9	26177	12.3	318123
2017/3/1	180	48263	11.97	154601
2017/3/2	180	40879	11.87	67103
2017/3/3	178.06	28213	11.73	51288
2017/3/6	177.58	12633	11.68	32723
2017/3/7	179.52	22816	12.01	88804
2017/3/8	180.97	38657	11.82	31666
2017/3/9	178.55	31119	11.68	44677
2017/3/10	177.58	24886	11.68	24266
2017/3/13	180.48	11025	11.77	12214
2017/3/14	180	24373	11.77	19702
2017/3/15	180.48	14147	11.82	21710
2017/3/16	183.87	32452	11.97	49115
2017/3/17	185.32	38698	11.97	33157
2017/3/20	185.32	16531	11.87	17498
2017/3/21	188.71	33662	11.87	23642
2017/3/22	187.26	27766	11.77	31031
2017/3/23	187.26	18831	11.97	44714
2017/3/24	186.29	17722	11.82	26257
2017/3/27	186.77	29867	11.82	24519
2017/3/28	188.23	39522	11.68	49243
2017/3/29	185.32	33839	11.68	25865
2017/3/30	185.32	30716	11.77	21407
2017/3/31	182.9	33996	11.77	31810
2017/4/5	186.77	45116	11.82	39627
2017/4/6	185.32	17417	11.77	17529
2017/4/7	184.84	19066	11.73	22756
2017/4/10	183.87	17388	11.73	17390
2017/4/11	184.84	9788	11.73	16374
2017/4/12	184.84	17418	11.58	27865
2017/4/13	185.32	14796	11.68	22564
2017/4/14	182.9	31317	11.58	19467
2017/4/17	181.45	17111	11.63	16948
2017/4/18	181.94	28732	11.68	38367
2017/4/19	180.48	31171	11.53	29690
2017/4/20	180.97	32697	11.44	23794
2017/4/21	183.87	19034	11.48	23892
2017/4/24	183.87	29572	11.48	18824
2017/4/25	185.81	31952	11.58	24368
2017/4/26	184.84	31119	11.68	23540
2017/4/27	186.77	35812	11.68	29987
2017/4/28	188.23	38381	11.63	31481
2017/5/2	190.16	45851	11.63	22698
2017/5/3	191.61	27240	11.63	33865
2017/5/4	191.61	22194	11.77	18642
2017/5/5	191.13	17618	11.68	23465
2017/5/8	195.97	39591	11.77	25166
2017/5/9	196.94	48285	11.68	18943
2017/5/10	198.87	31075	11.82	35670
2017/5/11	200.81	44286	11.77	22797
2017/5/12	199.35	25507	11.87	23892
2017/5/15	199.35	25922	11.82	14180
2017/5/16	197.9	36604	11.73	17113
2017/5/17	197.42	22606	11.77	25439
2017/5/18	196.94	22490	11.82	16623
2017/5/19	196.45	17163	11.77	18679
2017/5/22	198.39	17419	11.82	12869
2017/5/23	198.39	23028	11.92	30403
2017/5/24	198.87	18307	11.92	23896
2017/5/25	200.32	26088	11.97	20872
2017/5/26	200.32	32976	12.01	16680
2017/5/31	196.45	67935	12.01	31518
2017/6/1	200.32	29623	11.97	16729
2017/6/2	202.26	23265	11.97	15861
2017/6/3	202.26	1535	11.97	5733
2017/6/5	205.16	22545	12.01	19833
2017/6/6	203.71	15382	12.01	11596
2017/6/7	204.68	34729	12.01	17606
2017/6/8	206.13	21654	11.92	17652
2017/6/9	205.16	35190	11.82	23368
2017/6/12	200.81	63111	11.73	18811
2017/6/13	201.29	49983	11.77	18400
2017/6/14	200.32	39083	11.73	23818
2017/6/15	201.29	19486	11.77	15676
2017/6/16	204.68	32856	11.77	22341
2017/6/19	206.13	17489	11.82	17387
2017/6/20	209.52	28784	11.87	10463
2017/6/21	208.55	45384	11.97	74633
2017/6/22	210.97	26094	11.97	18503
2017/6/23	210	39686	12.35	176325
2017/6/26	215	60140	12.83	190887
2017/6/27	211.5	44504	12.69	105334
2017/6/28	208.5	52273	13.94	517994
2017/6/29	210	27049	14.23	439590
2017/6/30	208.5	31709	14.23	225871
2017/7/3	209	21066	13.9	150889
2017/7/4	207	21592	13.7	99895
2017/7/5	208.5	23463	13.9	116244
2017/7/6	207.5	15260	13.94	66013
2017/7/7	206	21567	13.85	78876
2017/7/10	206	13326	13.8	136523
2017/7/11	212	34593	14.1	96298
2017/7/12	210.5	26887	14.2	73168
2017/7/13	214.5	50136	14.85	217680
2017/7/14	213	22364	14.55	85412
2017/7/17	213	21400	14.45	46586
2017/7/18	214	18756	14.45	39035
2017/7/19	214.5	20661	14.8	110697
2017/7/20	215.5	20795	15.05	153001
2017/7/21	214	15422	14.75	65438
2017/7/24	214.5	20002	14.8	50249
2017/7/25	214	13853	14.9	43400
2017/7/26	213	15900	15.4	208085
2017/7/27	215.5	23045	14.25	299439
2017/7/28	213	21121	13.9	129135
2017/7/31	214.5	20363	13.9	77484
2017/8/1	212	20314	13.65	57761
2017/8/2	216	30528	13.65	55716
2017/8/3	213.5	27097	13.4	58963
2017/8/4	213	22187	13.85	109015
2017/8/7	216	21594	13.9	52277
2017/8/8	217.5	25223	14	50427
2017/8/9	214.5	28129	13.9	40279
2017/8/10	214	27440	14	124671
2017/8/11	212.5	41592	14.05	81554
2017/8/14	211	29414	14.05	45665
2017/8/15	214	14385	14.1	64115
2017/8/16	213	25206	14.05	44862
2017/8/17	214	8353	14.15	30038
2017/8/18	212.5	14363	14.1	22984
2017/8/21	211.5	13847	14.15	39046
2017/8/22	214.5	17330	14.3	29141
2017/8/23	215.5	11757	14.2	30575
